X,Y,track_fid,track_seg_id,track_seg_point_id,ele,time,magvar,geoidheight,name,cmt,desc,src,link1_href,link1_text,link1_type,link2_href,link2_text,link2_type,sym,type,fix,sat,hdop,vdop,pdop,ageofdgpsdata,dgpsid
2.118849,41.384156,0,0,245,60.622,2026/06/01 14:03:21+00,,,,,,,,,,,,,,,,,,,,,
2.118828,41.3842,0,0,246,60.681,2026/06/01 14:03:25+00,,,,,,,,,,,,,,,,,,,,,
2.118813,41.384254,0,0,247,61.073,2026/06/01 14:03:30+00,,,,,,,,,,,,,,,,,,,,,
2.118782,41.384299,0,0,248,61.485,2026/06/01 14:03:35+00,,,,,,,,,,,,,,,,,,,,,
2.118714,41.384315,0,0,249,61.413,2026/06/01 14:03:40+00,,,,,,,,,,,,,,,,,,,,,
2.118639,41.384311,0,0,250,61.109,2026/06/01 14:03:45+00,,,,,,,,,,,,,,,,,,,,,
2.11857,41.38431,0,0,251,60.859,2026/06/01 14:03:50+00,,,,,,,,,,,,,,,,,,,,,
2.118513,41.38434,0,0,252,60.723,2026/06/01 14:03:55+00,,,,,,,,,,,,,,,,,,,,,
2.118482,41.384389,0,0,253,60.884,2026/06/01 14:04:00+00,,,,,,,,,,,,,,,,,,,,,
2.118459,41.384442,0,0,254,61.279,2026/06/01 14:04:05+00,,,,,,,,,,,,,,,,,,,,,
2.118432,41.384494,0,0,255,61.553,2026/06/01 14:04:10+00,,,,,,,,,,,,,,,,,,,,,
2.11841,41.384548,0,0,256,61.591,2026/06/01 14:04:15+00,,,,,,,,,,,,,,,,,,,,,
2.118397,41.384592,0,0,257,61.678,2026/06/01 14:04:19+00,,,,,,,,,,,,,,,,,,,,,
2.118368,41.384641,0,0,258,61.894,2026/06/01 14:04:24+00,,,,,,,,,,,,,,,,,,,,,
2.118351,41.384692,0,0,259,62.213,2026/06/01 14:04:29+00,,,,,,,,,,,,,,,,,,,,,
2.118334,41.384746,0,0,260,63.531,2026/06/01 14:04:34+00,,,,,,,,,,,,,,,,,,,,,
2.118322,41.384791,0,0,261,64.461,2026/06/01 14:04:38+00,,,,,,,,,,,,,,,,,,,,,
2.118308,41.384837,0,0,262,65.507,2026/06/01 14:04:42+00,,,,,,,,,,,,,,,,,,,,,
2.118294,41.384891,0,0,263,66.509,2026/06/01 14:04:47+00,,,,,,,,,,,,,,,,,,,,,
2.118273,41.384946,0,0,264,67.415,2026/06/01 14:04:52+00,,,,,,,,,,,,,,,,,,,,,
2.118258,41.384991,0,0,265,68.049,2026/06/01 14:04:56+00,,,,,,,,,,,,,,,,,,,,,
2.118243,41.385043,0,0,266,69.350,2026/06/01 14:05:01+00,,,,,,,,,,,,,,,,,,,,,
2.118229,41.385095,0,0,267,69.675,2026/06/01 14:05:06+00,,,,,,,,,,,,,,,,,,,,,
2.118215,41.38514,0,0,268,70.889,2026/06/01 14:05:10+00,,,,,,,,,,,,,,,,,,,,,
2.118197,41.385184,0,0,269,71.567,2026/06/01 14:05:14+00,,,,,,,,,,,,,,,,,,,,,
2.118163,41.38523,0,0,270,72.554,2026/06/01 14:05:20+00,,,,,,,,,,,,,,,,,,,,,
2.118091,41.385243,0,0,271,71.820,2026/06/01 14:05:30+00,,,,,,,,,,,,,,,,,,,,,
2.118025,41.385229,0,0,272,71.439,2026/06/01 14:05:35+00,,,,,,,,,,,,,,,,,,,,,
2.117956,41.385215,0,0,273,70.965,2026/06/01 14:05:40+00,,,,,,,,,,,,,,,,,,,,,
2.117891,41.385196,0,0,274,70.468,2026/06/01 14:05:43+00,,,,,,,,,,,,,,,,,,,,,
2.117825,41.385183,0,0,275,66.714,2026/06/01 14:05:47+00,,,,,,,,,,,,,,,,,,,,,
2.117767,41.385154,0,0,276,64.809,2026/06/01 14:05:51+00,,,,,,,,,,,,,,,,,,,,,
2.1177,41.385175,0,0,277,63.678,2026/06/01 14:05:56+00,,,,,,,,,,,,,,,,,,,,,
2.117677,41.385222,0,0,278,63.532,2026/06/01 14:06:01+00,,,,,,,,,,,,,,,,,,,,,
2.117695,41.38527,0,0,279,63.633,2026/06/01 14:06:05+00,,,,,,,,,,,,,,,,,,,,,
2.117637,41.385254,0,0,280,62.028,2026/06/01 14:06:39+00,,,,,,,,,,,,,,,,,,,,,
2.117637,41.385203,0,0,281,54.422,2026/06/01 14:06:45+00,,,,,,,,,,,,,,,,,,,,,
2.117638,41.385156,0,0,282,53.290,2026/06/01 14:06:49+00,,,,,,,,,,,,,,,,,,,,,
2.117675,41.385114,0,0,283,52.037,2026/06/01 14:06:56+00,,,,,,,,,,,,,,,,,,,,,
2.117694,41.385069,0,0,284,50.023,2026/06/01 14:07:01+00,,,,,,,,,,,,,,,,,,,,,
2.117718,41.385028,0,0,285,50.262,2026/06/01 14:07:06+00,,,,,,,,,,,,,,,,,,,,,
