latitude,longitude,elevation,time
41.384451,2.120444,50.315,2026-06-01 13:58:29.996000+00:00
41.384406,2.120469,50.039,2026-06-01 13:58:32.996000+00:00
41.384377,2.120518,49.846,2026-06-01 13:58:35.996000+00:00
41.384364,2.120579,49.831,2026-06-01 13:58:39.996000+00:00
41.384371,2.120651,49.841,2026-06-01 13:58:45.996000+00:00
41.384366,2.120719,49.777,2026-06-01 13:59:00.996000+00:00
41.384378,2.120778,49.692,2026-06-01 13:59:05.996000+00:00
41.384385,2.120842,49.873,2026-06-01 13:59:10.996000+00:00
41.384393,2.120906,49.82,2026-06-01 13:59:14.996000+00:00
41.384408,2.120969,49.709,2026-06-01 13:59:18.996000+00:00
41.384422,2.121033,49.571,2026-06-01 13:59:22.996000+00:00
41.384429,2.121105,49.485,2026-06-01 13:59:27.996000+00:00
41.384474,2.121119,49.746,2026-06-01 13:59:30.996000+00:00
41.38452,2.121143,49.921,2026-06-01 13:59:35.996000+00:00
41.384565,2.121147,50.515,2026-06-01 13:59:39.996000+00:00
41.384617,2.121133,50.762,2026-06-01 13:59:44.996000+00:00
41.384658,2.121085,50.797,2026-06-01 13:59:50.996000+00:00
41.384708,2.121068,50.367,2026-06-01 13:59:53.996000+00:00
41.38476,2.121047,50.493,2026-06-01 13:59:57.996000+00:00
41.384805,2.121034,50.386,2026-06-01 14:00:00.996000+00:00
41.384855,2.121027,50.76,2026-06-01 14:00:04.996000+00:00
41.384903,2.121011,51.326,2026-06-01 14:00:10.996000+00:00
41.384949,2.120995,60.309,2026-06-01 14:00:13.996000+00:00
41.384997,2.120969,60.48,2026-06-01 14:00:17.996000+00:00
41.385047,2.120971,60.624,2026-06-01 14:00:20.996000+00:00
41.385095,2.120949,60.925,2026-06-01 14:00:23.996000+00:00
41.385144,2.120948,61.01,2026-06-01 14:00:27.996000+00:00
41.385195,2.120933,61.274,2026-06-01 14:00:31.996000+00:00
41.385243,2.120917,61.521,2026-06-01 14:00:35.996000+00:00
41.385295,2.120913,61.646,2026-06-01 14:00:39.996000+00:00
41.38535,2.120914,61.646,2026-06-01 14:00:44.996000+00:00
41.385399,2.120902,61.862,2026-06-01 14:00:50.996000+00:00
41.385449,2.120869,62.079,2026-06-01 14:00:55.996000+00:00
41.385503,2.120835,62.205,2026-06-01 14:00:59.996000+00:00
41.385555,2.120815,62.425,2026-06-01 14:01:03.996000+00:00
41.385599,2.120799,62.609,2026-06-01 14:01:07.996000+00:00
41.385643,2.120773,62.729,2026-06-01 14:01:11.996000+00:00
41.385694,2.12076,62.823,2026-06-01 14:01:15.996000+00:00
41.385752,2.120756,63.184,2026-06-01 14:01:20.996000+00:00
41.385803,2.120745,63.499,2026-06-01 14:01:24.996000+00:00
41.385848,2.120722,63.683,2026-06-01 14:01:28.996000+00:00
41.385892,2.120699,63.88,2026-06-01 14:01:32.996000+00:00
41.385936,2.120687,64.095,2026-06-01 14:01:36.996000+00:00
41.385982,2.120673,64.345,2026-06-01 14:01:40.996000+00:00
41.386026,2.120653,64.521,2026-06-01 14:01:44.996000+00:00
41.386069,2.120601,64.852,2026-06-01 14:01:48.996000+00:00
41.386102,2.120538,65.153,2026-06-01 14:01:53.996000+00:00
41.386143,2.120505,65.608,2026-06-01 14:01:57.996000+00:00
41.386184,2.120457,65.909,2026-06-01 14:02:04.996000+00:00
41.386231,2.120428,66.497,2026-06-01 14:02:09.996000+00:00
41.386263,2.120369,66.771,2026-06-01 14:02:13.996000+00:00
41.386245,2.120309,66.942,2026-06-01 14:02:16.996000+00:00
41.386222,2.120252,67.057,2026-06-01 14:02:19.996000+00:00
41.386189,2.120181,66.871,2026-06-01 14:02:23.996000+00:00
41.386187,2.120115,66.748,2026-06-01 14:02:27.996000+00:00
41.386178,2.120049,66.523,2026-06-01 14:02:31.996000+00:00
41.386169,2.119984,66.543,2026-06-01 14:02:35.996000+00:00
41.386154,2.119925,66.659,2026-06-01 14:02:40.996000+00:00
41.386136,2.119856,66.711,2026-06-01 14:02:44.996000+00:00
41.386122,2.119799,66.721,2026-06-01 14:02:47.996000+00:00
41.386106,2.119735,66.803,2026-06-01 14:02:51.996000+00:00
41.386089,2.119668,66.809,2026-06-01 14:02:55.996000+00:00
41.386076,2.119607,66.753,2026-06-01 14:02:59.996000+00:00
41.386064,2.119542,66.817,2026-06-01 14:03:03.996000+00:00
41.38604,2.119471,66.648,2026-06-01 14:03:07.996000+00:00
41.386019,2.119398,66.553,2026-06-01 14:03:11.996000+00:00
41.385995,2.11933,66.597,2026-06-01 14:03:15.996000+00:00
41.38598,2.11926,66.164,2026-06-01 14:03:20.996000+00:00
41.385961,2.119205,66.189,2026-06-01 14:03:23.996000+00:00
41.385942,2.119141,66.599,2026-06-01 14:03:27.996000+00:00
41.385916,2.119069,66.565,2026-06-01 14:03:31.996000+00:00
41.385897,2.119003,66.638,2026-06-01 14:03:34.996000+00:00
41.385875,2.118937,66.77,2026-06-01 14:03:38.996000+00:00
41.385861,2.118874,66.917,2026-06-01 14:03:41.996000+00:00
41.385861,2.11881,66.609,2026-06-01 14:03:44.996000+00:00
41.385871,2.118737,66.235,2026-06-01 14:03:49.996000+00:00
41.38586,2.118678,66.399,2026-06-01 14:03:52.996000+00:00
41.385827,2.118635,66.64,2026-06-01 14:03:56.996000+00:00
41.385796,2.118578,66.875,2026-06-01 14:04:00.996000+00:00
41.385776,2.118519,66.989,2026-06-01 14:04:04.996000+00:00
41.385757,2.118458,66.916,2026-06-01 14:04:07.996000+00:00
41.385711,2.118418,66.921,2026-06-01 14:04:10.996000+00:00
41.385672,2.118385,67.231,2026-06-01 14:04:13.996000+00:00
41.38562,2.118357,66.837,2026-06-01 14:04:18.996000+00:00
41.385583,2.118297,66.573,2026-06-01 14:04:22.996000+00:00
41.385516,2.118302,66.585,2026-06-01 14:04:27.996000+00:00
41.385466,2.118315,66.113,2026-06-01 14:04:31.996000+00:00
41.385416,2.118324,65.609,2026-06-01 14:04:46.996000+00:00
41.385385,2.11826,65.629,2026-06-01 14:04:52.996000+00:00
41.385361,2.118205,65.633,2026-06-01 14:04:55.996000+00:00
41.385328,2.118146,65.534,2026-06-01 14:04:59.996000+00:00
41.385302,2.118088,65.699,2026-06-01 14:05:05.996000+00:00
41.385266,2.118047,65.953,2026-06-01 14:05:08.996000+00:00
41.385244,2.1181,66.09,2026-06-01 14:05:21.996000+00:00
41.385201,2.117948,67.615,2026-06-01 14:05:56.996000+00:00
41.385215,2.117846,67.635,2026-06-01 14:06:02.996000+00:00
41.385305,2.117786,67.981,2026-06-01 14:06:06.996000+00:00
41.385347,2.117724,67.728,2026-06-01 14:06:07.996000+00:00
41.38536,2.117827,67.789,2026-06-01 14:06:13.996000+00:00
41.385275,2.117672,67.817,2026-06-01 14:06:16.996000+00:00
